customerKey,itemKey,score,rank,customerName,codMarchio,itemDescription,marchio,reparto,sesso,sport,tipo,vendorItemNo,vendorNo
C07621-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CASERTA SPORT SRLS,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06628-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,"ANNA SPORT SNC DI SPACCAPANICO VALTER, BREGLIA E B",N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06128-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,PADA SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C02282-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,CILLO DI BONI ITALO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07843-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,GOLDEN SPORT DI FUSCO GAETANO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06876-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,COLORS SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07637-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,MIRAFAN SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04040-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,GARIBALDINA SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C03765-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,PUZZOVIO SPORT DI PUZZOVIO LUIGI,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07650-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,CAMPING SPORT DI DI LIDDO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04744-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,GOAL SNC DI BLASUCCI A. & L.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,VIGANO'  AMBROGIO SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C08031-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,DIMENSIONE CALCIO SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,ROBERT E CO SAS,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C03715-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,MERCATO DELLA SCARPA DI LARDELLI DUCOLI SNC,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,SPORTIAMO DI LEGGIERI ANGELA,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07687-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,OLTREMONDO DI DAGOSTINO FERNANDO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C05637-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CAPITAL SPORT SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07088-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,N.C. COMPANY SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,STREET SPORT SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07082-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,MARCHIONNI SUPERMERCATI SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,HENRY SRL CALZATURE PELLETTERIE,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C08762-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,GIANNONE SPORT S.R.L.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06924-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,PLATA SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07670-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,MELDOLESI SPORT SAS DI MELDOLE,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07005-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,KIDDY SHOES DI DI PORTO ANGELO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,AG PROMO AGENCY SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06612-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,IDEA SPORT DI BOLLE DIEGO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06990-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CENTRO CALZ.EUROMARKET SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,5,SPORTLANDIA DI PAOLO GUARALDI,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07640-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,ANGELO SPORT SNC DI EGIDIO LIVRAGHI & C.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07160-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,ERRESPORT DI CHIACCHIO GIOVANNI,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07033-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CLAUDIA SPORT SNC DI PANUNZI & C.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07724-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,MAICOL SPORT TEAM,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04095-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,KAMMI SOC. COOP ,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,PRODI SPORT DI PRODI SAURO  C. SNC,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07062-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,KOMISH SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,CS PROGETTI SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,RANZATO TERESA SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07674-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CERES CENTRO MODA SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,RUN&FUN SAS ,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,9,CENTRO SPORT DI ROCCO CHIARA,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,VERDE BLU SNC DI BERTOZZI RM,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,SPORT SERVICE SRL,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C03782-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,VACANZE 2000 SRL,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C06989-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,MAZZOLANI EROS & C. S.A.S.,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C06623-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,8,SPORTHERE DI MOTTA AMBROGIO,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,SPORT CENTER SRL,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,BOX SRL,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,6,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,SPORTIAMO DI LEGGIERI ANGELA,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,BINCO SPORT di Roberto Bincoletto,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,AG PROMO AGENCY SRL,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,SPORTLANDIA DI PAOLO GUARALDI,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,AICARDI CARMEN ART. SPORTIVI,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C04095-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,KAMMI SOC. COOP ,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,10,PRODI SPORT DI PRODI SAURO  C. SNC,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C06981-3A dei F_lli Antonini S_p_a_,N04-00013182-3A dei F_lli Antonini S_p_a_,9,5,CENTER SPORT DI PASCOLINI VALENTINA,N04,Y NK BRSLA JDI MINI BKPK,NIKE,ACCESSORI,UNISEX,MULTISPORT,ZAINO,BA5559-010,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00000194-3A dei F_lli Antonini S_p_a_,8,6,AREA SPORT SRL,N04,NK HERITAGE GMSK,NIKE,ACCESSORI,UOMO,MULTISPORT,BORSA,BA5351-011,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00000194-3A dei F_lli Antonini S_p_a_,8,8,MAXI SMALL SRL,N04,NK HERITAGE GMSK,NIKE,ACCESSORI,UOMO,MULTISPORT,BORSA,BA5351-011,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00000194-3A dei F_lli Antonini S_p_a_,8,9,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,NK HERITAGE GMSK,NIKE,ACCESSORI,UOMO,MULTISPORT,BORSA,BA5351-011,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,BABY SHOP CALZATURE SNC DI ORS,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,SPORTIME DI MANCA MARIA VITTORIA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,RUN&FUN SAS ,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,CENTRO SPORT DI ROCCO CHIARA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,VERDE BLU SNC DI BERTOZZI RM,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06984-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,PLUSS SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C03782-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,VACANZE 2000 SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C08099-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,AMBROSIO GIUSEPPE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07395-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,VALERIO SPORT,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,SPORT E MODA SRLS,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06989-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,MAZZOLANI EROS & C. S.A.S.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C03078-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CALZATURE TAGLIABUE 90' MINUTO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07106-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,MESSINA ANTONIETTA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07635-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CIPOLLONE SPORT DI PIERFELICE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07019-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,SHOES COMPANY SNC DI VICO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07688-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,STARSPORT DI PALUMBO FRANCESCO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06423-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,NEW SPORT DI CAIAZZA GIUSEPPE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04227-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C05081-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,BISBINO S.R.L.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,SPORT CENTER SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,BOX SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C05785-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,FRIZZA SPORT DI FRIZZA ENRICO MARIA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,3,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04708-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,BROGIOLI BERNARDO & C. SNC,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07621-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CASERTA SPORT SRLS,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06628-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,"ANNA SPORT SNC DI SPACCAPANICO VALTER, BREGLIA E B",N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06128-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,PADA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07843-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,GOLDEN SPORT DI FUSCO GAETANO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06876-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,COLORS SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07637-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,MIRAFAN SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04040-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,GARIBALDINA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C03765-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,PUZZOVIO SPORT DI PUZZOVIO LUIGI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07650-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CAMPING SPORT DI DI LIDDO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04744-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,GOAL SNC DI BLASUCCI A. & L.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,VIGANO'  AMBROGIO SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
